gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Adventitial Fibroblast	Airway Smooth Muscle	Alveolar Epithelial Type 1	Alveolar Epithelial Type 2	Alveolar Fibroblast	Artery	B	Basal	Basophil/Mast 1	Bronchial Vessel 1	CD4+ Memory/Effector T	CD4+ Naive T	CD8+ Memory/Effector T	CD8+ Naive T	Capillary	Capillary Aerocyte	Capillary Intermediate 1	Ciliated	Classical Monocyte	Club	Dendritic	Differentiating Basal	Fibromyocyte	Goblet	IGSF21+ Dendritic	Intermediate Monocyte	Ionocyte	Lipofibroblast	Lymphatic	Macrophage	Myeloid Dendritic Type 2	Myofibroblast	Natural Killer	Natural Killer T	Neuroendocrine	Neutrophil	Nonclassical Monocyte	Pericyte	Plasma	Plasmacytoid Dendritic	Proliferating NK/T	Signaling Alveolar Epithelial Type 2	Vascular Smooth Muscle	Vein
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1A_AVR2B	CPI-CS0E5078EDE	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS08A853007	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0BEC40E19	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0C0D60519	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS03DF8BD36	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS058910188	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS0E997FABD	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS089A36491	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS027F8BD7E	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR2B	Q13705	True	AVR2B_HUMAN	BMR1B_AVR2B	CPI-CS055E15573	2.69	12.749	10.895	5.27	3.333	2.12	0.14	5.904	15.391	4.0	0.373	1.176	1.915	9.881	4.514	5.005	12.352	35.907	3.151	4.703	0.0	10.465	0.067	3.82	29.875	0.333	4.0	1.4	0.045	0.312	0.0	24.365	1.059	0.442	9.382	0.035	7.963	17.347	0.5	0.692	0.588	6.786	4.875	0.31
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0533A30DC	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS02899BF8B	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS09F35DDEB	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS04F78ACD6	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2A receptor	CPI-CS0C8F1E01F	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0C159B54D	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS085EF890A	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0AED3F8E8	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0384572FE	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0E7C1314F	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS06C0EEFCB	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1B	P36896	True	ACV1B_HUMAN	ACVR_1B2B receptor	CPI-CS0B2F2EF5D	30.032	10.416	7.815	24.437	32.094	27.446	0.736	17.296	132.783	19.594	1.738	8.145	0.0	3.013	21.721	15.397	22.818	34.708	5.462	17.192	0.8	13.814	0.0	14.845	0.0	39.667	0.0	74.15	3.068	16.125	0.0	8.269	4.478	0.058	1.036	6.142	6.222	20.846	0.0	7.077	0.0	21.194	16.023	53.714
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS0924060DB	0.0	0.006	0.002	0.259	0.014	0.0	0.0	0.012	0.0	0.066	0.0	8.817	0.0	0.042	0.001	0.0	0.0	0.0	0.0	0.102	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.885	0.001	0.0	4.127	0.159	0.0	0.288	0.0	0.0	0.0	0.005	2.21	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2A receptor	CPI-CS007ADC2D1	0.0	0.006	0.002	0.259	0.014	0.0	0.0	0.012	0.0	0.066	0.0	8.817	0.0	0.042	0.001	0.0	0.0	0.0	0.0	0.102	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.885	0.001	0.0	4.127	0.159	0.0	0.288	0.0	0.0	0.0	0.005	2.21	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2B receptor	CPI-CS0B79F5D68	0.0	0.006	0.002	0.259	0.014	0.0	0.0	0.012	0.0	0.066	0.0	8.817	0.0	0.042	0.001	0.0	0.0	0.0	0.0	0.102	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.885	0.001	0.0	4.127	0.159	0.0	0.288	0.0	0.0	0.0	0.005	2.21	0.0
ACVR1C	Q8NER5	True	ACV1C_HUMAN	ACVR_1C2B receptor	CPI-CS0A5400A6A	0.0	0.006	0.002	0.259	0.014	0.0	0.0	0.012	0.0	0.066	0.0	8.817	0.0	0.042	0.001	0.0	0.0	0.0	0.0	0.102	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.885	0.001	0.0	4.127	0.159	0.0	0.288	0.0	0.0	0.0	0.005	2.21	0.0
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS05EAF93CC	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS046BCFC6F	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0F6CFB979	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS090FFEDFE	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E4E75E3B	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0E54FF657	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS09CECD20D	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0B9A4CA4D	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMPR1A_BMPR2	CPI-CS0CFA0E4C5	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0D35E69F6	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS047EE9E03	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0247DA882	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0C091F24B	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS075442484	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS012D15A88	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS0DAA66443	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS04C402DFB	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_ACR2A	CPI-CS05789C9A0	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0C99F8D96	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0CA393CC5	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS076E1A639	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS017A50010	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BE59B43E	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0BCDC40FC	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS036BF2AC7	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
BMPR1A	P36894	True	BMR1A_HUMAN	BMR1A_AVR2B	CPI-CS0546460D1	9.633	9.587	16.361	3.375	29.381	34.598	2.132	11.75	6.543	12.142	0.833	0.015	0.322	6.77	10.182	3.537	17.364	7.717	0.0	6.795	0.5	0.209	10.8	6.97	0.0	0.0	0.0	0.5	8.955	0.0	1.571	18.5	2.027	0.019	2.927	0.195	0.0	10.716	6.5	0.0	0.0	10.667	13.068	76.452
